:START_ID(Post)|:END_ID(Tag)
962072686087|2985
962072686087|8026
962072686087|8683
893353209367|1541
893353209367|2942
893353209367|7002
893353209367|8226
893353209367|9868
893353209367|13130
893353209384|1451
893353209384|1541
893353209384|2814
893353209384|2847
893353209384|9616
893353209384|11417
893353209389|1541
893353209389|7003
893353209389|7563
893353209389|9212
1030792163090|6
1030792163090|2028
1030792163090|2793
755914256159|6
755914256159|1616
755914256159|2785
962072686391|1448
962072686391|6940
962072686391|9127
962072686391|12063
893353209670|1022
893353209670|1541
893353209670|9954
893353209670|10797
962072686425|789
962072686425|1541
962072686425|2077
962072686425|5118
962072686425|5488
962072686425|10921
962072686446|60
962072686446|1548
962072686446|1683
962072686446|2052
893353209728|60
893353209728|472
893353209728|1670
893353209728|6402
618475302801|60
618475302801|803
618475302801|1668
618475302801|3108
618475302801|5133
687194779554|60
687194779554|1548
687194779554|3074
687194779557|60
824633733045|60
824633733045|1668
824633733045|3009
824633733045|7555
1030792163267|60
1030792163267|2099
1030792163267|3009
1030792163267|6402
962072686538|60
962072686538|1672
962072686538|1677
962072686538|3074
618475302869|60
618475302869|565
618475302869|1764
618475302869|3108
618475302869|11875
687194779621|1963
687194779621|7512
687194779621|8781
687194779621|11404
687194779637|1963
687194779637|4847
687194779637|9228
687194779651|1963
687194779651|2846
687194779651|5238
687194779651|8183
687194779667|1963
687194779667|10145
687194779687|1963
687194779687|2982
687194779687|8806
687194779687|9038
687194779687|9263
687194779687|9339
687194779687|11485
687194779697|1963
687194779697|2900
687194779697|2952
687194779697|5176
687194779697|6361
687194779697|6395
687194779697|6950
687194779715|1963
687194779715|2076
687194779715|6797
687194779715|12412
687194779723|1963
687194779723|2790
687194779732|1963
687194779732|7516
687194779736|1963
687194779736|2023
687194779736|3100
687194779736|5493
687194779736|6375
687194779736|9030
687194779750|794
687194779750|1963
687194779750|2870
687194779759|1758
687194779759|1963
687194779759|4984
687194779759|6399
687194779759|6404
687194779759|8776
687194779759|11688
687194779769|1963
687194779769|5066
687194779769|7824
687194779769|9054
1030792163625|1684
1030792163635|1684
1099511640430|1684
893353210445|138
549755826772|138
1030792163934|138
1030792163934|8096
1030792163934|14801
962072687217|1526
962072687217|3079
962072687217|6410
962072687227|1526
962072687227|2938
962072687227|6201
962072687227|6633
962072687227|10997
962072687229|1526
962072687229|1669
962072687229|2116
962072687229|6797
962072687229|7584
962072687229|9257
962072687229|11711
962072687231|59
962072687231|1526
962072687231|2010
962072687231|2814
962072687231|9318
962072687251|58
962072687251|1526
962072687251|2073
962072687251|2886
962072687253|1526
962072687253|12823
962072687266|1526
962072687266|11918
962072687280|1526
962072687280|5316
962072687280|6425
962072687280|6435
962072687280|6942
962072687280|6969
962072687280|7580
962072687280|9045
962072687280|9211
962072687280|9344
962072687280|10641
962072687291|1526
962072687291|3109
962072687291|4844
962072687291|7146
962072687291|7197
962072687291|9665
962072687295|1526
962072687295|2118
962072687295|2784
962072687295|5566
962072687295|6498
962072687295|9354
962072687295|10032
962072687295|11731
962072687295|12012
962072687314|1526
962072687314|2000
962072687314|2847
962072687314|6937
962072687314|9329
962072687314|13791
962072687318|277
962072687318|1526
962072687318|6412
962072687332|1526
962072687332|6353
962072687332|7148
962072687332|12281
962072687336|1526
962072687336|2958
962072687336|3037
962072687336|9256
962072687336|14905
962072687338|1526
962072687338|2813
962072687338|7577
962072687338|8964
962072687338|12690
962072687347|1191
962072687347|1526
962072687347|7572
962072687347|12756
962072687347|13863
962072687357|1526
962072687357|6250
962072687378|973
962072687378|1526
962072687378|4965
962072687378|5118
962072687378|7915
962072687378|13238
962072687378|13372
962072687378|13524
962072687384|1526
962072687384|3097
962072687384|11407
962072687394|1526
962072687394|5147
962072687394|6911
962072687394|7755
962072687394|11569
962072687401|1526
962072687401|1768
962072687401|6443
962072687401|7113
962072687405|1526
962072687405|1990
962072687405|5512
962072687405|6504
962072687410|1526
962072687410|2962
962072687410|15381
962072687422|1526
962072687422|2961
962072687422|5073
962072687422|6963
962072687422|7385
962072687427|1526
962072687427|9112
962072687427|9232
962072687427|13683
962072687427|14567
962072687446|1526
962072687446|5640
962072687446|11756
962072687446|12728
962072687446|13736
962072687453|1526
962072687453|2024
962072687453|3005
962072687453|5140
962072687453|7435
962072687459|585
962072687459|1526
962072687459|5164
962072687459|5512
962072687459|6704
962072687459|7556
962072687471|1526
962072687471|5056
962072687471|5075
962072687471|10432
962072687489|1526
962072687489|6438
962072687489|9155
962072687489|15624
962072687500|1172
962072687500|1526
962072687500|2816
962072687500|3019
962072687500|5538
962072687500|5644
962072687500|5751
962072687500|6974
962072687500|10373
962072687500|11719
962072687509|1526
962072687509|3006
962072687509|7030
962072687509|9346
962072687528|1526
962072687528|2828
962072687528|2907
962072687528|5109
962072687528|6380
962072687528|9104
962072687532|61
962072687532|1526
962072687532|1986
962072687532|2857
962072687532|13794
962072687548|1186
962072687548|1526
962072687548|9314
962072687552|1526
962072687552|6395
962072687563|1526
962072687563|1995
962072687563|9803
962072687583|1526
962072687583|1765
962072687583|5310
962072687583|6681
962072687583|7606
962072687583|11018
962072687583|12564
962072687595|1526
962072687595|3051
962072687595|6642
962072687595|7559
962072687595|9078
962072687599|1526
962072687599|1675
962072687599|5216
962072687599|5753
962072687599|7511
962072687599|7524
962072687620|1526
962072687620|4844
962072687620|6497
962072687620|7024
962072687634|592
962072687634|1204
962072687634|1526
962072687634|2116
962072687634|2779
962072687634|5625
962072687634|7862
962072687634|9279
962072687634|10547
962072687637|1195
962072687637|1526
962072687637|3039
962072687637|6978
962072687637|7566
962072687637|9152
962072687637|11550
962072687642|1183
962072687642|1526
962072687642|6368
962072687642|10993
962072687653|1526
962072687653|4886
962072687653|7251
962072687657|1526
962072687657|2973
962072687657|10406
962072687657|11447
962072687671|1027
962072687671|1526
962072687671|1668
962072687671|2934
962072687671|2978
962072687671|6973
962072687671|11982
962072687671|12600
962072687671|13778
962072687684|1031
962072687684|1526
962072687684|6371
962072687684|9052
962072687684|10384
962072687701|586
962072687701|1526
962072687701|2877
962072687701|2935
962072687701|11752
962072687718|1173
962072687718|1526
962072687718|3058
962072687718|7575
962072687718|11621
962072687718|12938
962072687736|1526
962072687736|2846
962072687736|2970
962072687736|8565
962072687736|9617
962072687736|9721
962072687736|11763
962072687736|13536
962072687749|1526
962072687749|2054
962072687749|2063
962072687749|2983
962072687749|6369
962072687749|9346
962072687767|1526
962072687767|6604
962072687767|7567
962072687767|8699
962072687767|9317
962072687767|14627
962072687778|1187
962072687778|1526
962072687778|6362
962072687778|7028
962072687778|8499
962072687778|8651
962072687778|11471
962072687789|586
962072687789|1526
962072687789|5311
962072687789|8565
962072687789|9695
962072687809|295
962072687809|1526
962072687827|283
962072687827|1526
962072687827|2874
962072687846|780
962072687846|1526
962072687846|11568
962072687846|13298
962072687855|1526
962072687855|2017
962072687855|3008
962072687855|6733
962072687855|11993
962072687855|14592
962072687866|1526
962072687866|1548
962072687866|7323
962072687866|9333
962072687866|12212
962072687883|1526
962072687883|11376
962072687900|1526
962072687900|1992
962072687900|2926
962072687900|2972
962072687915|1526
962072687915|5162
962072687915|8131
962072687915|8655
962072687915|10051
962072687927|1201
962072687927|1526
962072687927|7396
962072687927|9280
962072687927|9296
962072687927|11056
962072687927|12976
962072687944|569
962072687944|1526
962072687944|2778
962072687944|2814
962072687944|6401
962072687944|6706
962072687945|1526
962072687945|6979
962072687945|7590
962072687945|9150
962072687945|10928
962072687951|1526
962072687951|4989
962072687951|7968
962072687951|9224
962072687971|1526
962072687971|2113
962072687971|2954
962072687971|6928
962072687971|8242
962072687971|11584
962072687983|1526
962072687983|2023
962072687983|3027
962072687983|7575
962072687999|1526
962072687999|6376
962072687999|9046
962072687999|9104
962072687999|11824
962072687999|12179
962072688013|1526
962072688013|2093
962072688013|5100
962072688013|9295
962072688013|14634
962072688020|458
962072688020|1526
962072688020|6358
962072688020|6422
962072688020|7075
962072688020|9175
962072688035|1526
962072688035|2845
962072688035|7395
962072688035|8822
962072688035|10851
962072688043|1526
962072688043|3026
962072688043|11676
962072688045|1526
962072688045|5008
962072688045|5161
962072688045|7555
962072688045|8456
962072688045|9299
962072688045|10351
962072688045|11795
962072688045|14649
962072688059|569
962072688059|1526
962072688059|14367
962072688061|1526
962072688061|2969
962072688061|6406
962072688061|7145
962072688061|7553
962072688061|7581
962072688061|8263
962072688061|9305
962072688071|1526
962072688071|5060
962072688071|7255
962072688071|9209
962072688071|9227
962072688071|13255
962072688083|1526
962072688083|2094
962072688083|5151
962072688083|6753
962072688083|7510
962072688083|11305
962072688083|11437
962072688093|1526
962072688093|1993
962072688093|2789
962072688093|5822
962072688093|7311
962072688093|8142
962072688112|585
962072688112|1526
962072688112|6839
962072688129|779
962072688129|1526
962072688129|1749
962072688129|5064
962072688129|5142
962072688129|6353
962072688129|9138
962072688129|11996
962072688136|1526
962072688136|1985
962072688136|2063
962072688136|2976
962072688136|5231
962072688136|11436
962072688136|12056
962072688157|1526
962072688157|7603
962072688157|8423
962072688157|12355
962072688174|1526
962072688174|2863
962072688174|5133
962072688174|5520
962072688174|12769
962072688194|1526
962072688194|2833
962072688194|6525
962072688194|9299
962072688194|9331
962072688207|297
962072688207|1526
962072688207|2825
962072688207|5141
962072688207|9102
962072688207|12105
962072688207|14075
962072688207|14257
962072688211|470
962072688211|1526
962072688218|1526
962072688218|5151
962072688218|11450
962072688238|1526
962072688238|5104
962072688238|9004
962072688243|583
962072688243|1526
962072688243|2838
962072688243|6399
962072688243|7511
962072688253|1526
962072688253|2818
962072688253|5476
962072688253|9041
962072688253|14769
962072688274|1862
962072688274|2046
962072688274|2095
962072688274|2919
962072688274|5152
962072688274|9244
962072688274|11747
962072688274|15465
893353211544|6
962072688306|1748
962072688306|2036
962072688306|7072
962072688306|13318
962072688319|1164
962072688319|1678
962072688319|1748
962072688319|5131
962072688319|11569
962072688320|1748
962072688320|2785
962072688320|2856
962072688320|2910
962072688320|5077
962072688320|6360
962072688320|7556
962072688334|1748
962072688334|2103
962072688334|8079
962072688334|9682
962072688334|10187
962072688351|1748
962072688351|5107
962072688351|5309
962072688351|5708
962072688351|9110
962072688351|9141
962072688351|9224
893353211633|468
893353211633|2944
962072688574|522
824633735121|522
962072688606|522
1030792165349|522
962072688628|522
893353211920|1420
893353211920|1616
893353211920|1770
893353211920|6309
893353211920|9633
893353211920|11547
893353211931|1420
893353211931|2822
893353211931|2973
893353211931|6377
893353211942|1420
893353211942|2043
893353211942|5151
893353211942|7386
893353211942|11597
893353211946|298
893353211946|1420
687194781974|1178
755914258725|1178
549755828527|1178
618475305274|1178
755914258748|1178
412316875081|1178
893353212235|1178
481036351823|1178
687194782036|1178
549755828579|1178
549755828595|1178
962072689014|1178
412316875134|1178
824633735553|1178
755914258823|1178
755914258823|1929
962072689040|1178
687194782115|1178
549755828663|1178
687194782146|1178
687194782172|1178
1030792165871|1178
412316875258|1178
412316875263|2206
412316875263|2837
412316875263|6393
412316875263|10955
412316875268|2001
412316875268|2206
412316875268|5510
412316875268|10475
893353212428|447
893353212428|2029
893353212428|2120
893353212428|5825
893353212428|9144
893353212428|11613
893353212428|12931
893353212428|13623
893353212441|447
893353212441|2052
893353212441|6395
893353212441|7589
893353212441|7658
893353212441|8608
412316875304|522
412316875304|9890
412316875304|11603
481036352043|1023
481036352043|6419
481036352043|9088
481036352043|11739
893353212474|447
893353212474|1403
893353212474|3017
893353212474|6371
893353212474|11745
412316875335|2206
412316875335|5151
412316875335|11435
893353212505|447
893353212505|5881
412316875357|2206
412316875357|6976
412316875357|11484
481036352097|1023
