:START_ID(Person)|:END_ID(Organisation)|workFrom:INT
4398046512387|539|2004
4398046512387|1005|2004
4398046513523|24|2006
6597069768780|1008|2012
6597069768780|997|2012
6597069768780|265|2011
6597069768780|990|2012
8796093025937|914|2007
8796093025937|903|2006
8796093025937|909|2007
8796093025937|926|2010
8796093025937|910|2012
8796093026041|580|2002
8796093026041|569|2004
15393162791859|205|2011
15393162791859|206|2010
17592186045604|145|2012
17592186045604|140|2010
17592186045604|157|2010
17592186045604|174|2010
19791209301023|932|2000
19791209301023|920|2000
19791209301023|923|2000
19791209301023|908|2001
19791209301023|909|2001
21990232557330|480|2009
21990232557330|481|2009
21990232557330|487|2010
21990232557330|456|2011
21990232557330|477|2006
21990232557773|649|2002
21990232557773|1226|2002
21990232557773|1229|2001
24189255812426|785|2005
24189255812426|808|2006
24189255812426|778|2005
24189255812426|795|2007
26388279067248|547|1999
26388279067248|551|1999
26388279067248|538|2000
26388279067248|845|1998
26388279067248|542|1999
26388279067924|913|2011
26388279067924|914|2011
26388279067924|930|2012
26388279067924|921|2011
26388279067924|926|2010
28587302324313|761|2011
28587302324313|762|2009
28587302324313|763|2011
28587302324990|758|2007
30786325581249|788|2011
30786325581249|789|2002
30786325581249|616|2001
30786325581249|793|2000
32985348834794|960|2002
32985348834794|966|2001
32985348835334|1227|2008
32985348835334|1229|2008
32985348835334|1230|2008
32985348835374|1558|2003
32985348835374|1560|2002
344|1042|2002
344|1060|2002
344|341|2001
344|1036|2003
2199023255987|736|2009
2199023255987|933|2008
2199023255987|938|2008
2199023255987|925|2008
2199023255987|911|2008
2199023257311|24|2002
2199023257311|26|2004
2199023257311|31|2002
2199023257682|786|2003
2199023257682|808|2002
2199023257682|794|2002
2199023257682|797|2002
2199023257682|783|2003
2199023257890|1322|2002
2199023258975|998|2008
2199023258975|599|2008
2199023259068|1|2011
2199023259068|66|2010
2199023259068|56|2012
4398046512492|1457|2003
4398046513174|548|2010
4398046513174|550|2011
4398046513174|777|2011
4398046513174|538|2011
4398046513186|1547|2004
8796093024648|399|1998
8796093025361|547|2010
8796093025361|551|2012
8796093025361|1015|2011
8796093025361|553|2006
10995116280019|1304|2003
10995116280366|866|1999
10995116280366|934|1999
10995116280366|906|1998
15393162790615|532|2012
15393162790615|533|2011
15393162790615|534|2004
15393162790615|536|1999
15393162791004|1336|2002
15393162791004|777|2002
17592186046363|810|2001
17592186048147|1561|2003
19791209301496|544|2007
19791209301496|548|2008
19791209301496|538|2008
19791209301496|543|2008
19791209302313|967|2007
19791209302313|968|2007
19791209302313|955|2006
19791209302313|958|2007
19791209302313|959|2007
19791209302403|560|2009
19791209302403|561|2009
19791209302403|581|2009
19791209302403|572|2008
19791209302403|558|2008
21990232556463|1014|2004
21990232556463|1015|2004
21990232556463|1021|2004
21990232557507|548|2005
21990232558761|1314|2010
21990232558761|1308|2006
21990232558761|1309|2007
26388279070318|554|2001
26388279070318|524|2000
28587302322974|928|2007
28587302322974|930|2007
28587302322974|905|2003
28587302322974|922|1999
28587302323783|585|2005
28587302323783|570|2007
28587302324174|577|2010
30786325578914|324|2008
30786325578914|316|2009
30786325579455|205|2007
30786325579455|206|2008
30786325579577|583|2002
30786325579577|584|2002
30786325579577|575|2001
2609|680|2011
2609|681|2012
2609|669|2011
2199023256744|712|2009
2199023256744|714|2010
2199023256744|699|2009
4398046514661|546|2002
4398046514661|551|2002
4398046514661|543|2003
6597069767347|546|2008
6597069767347|552|2009
6597069767347|554|2009
6597069767347|538|2007
8796093022728|836|2006
8796093022728|843|2006
13194139534451|1211|2010
15393162792296|1557|2006
15393162792296|1560|2007
15393162792296|1561|2006
17592186045028|543|2007
17592186045864|1557|2006
17592186045864|1561|2010
19791209299968|548|2007
19791209299968|551|2005
19791209301981|544|2009
19791209301981|610|2008
19791209301981|766|2009
21990232556614|107|2005
21990232556614|108|2006
24189255812535|1136|2004
24189255812535|1139|2002
24189255813050|1117|2008
24189255813050|1118|2008
26388279068477|576|2002
26388279068477|560|2001
26388279068477|578|2002
26388279068477|582|2002
26388279068903|679|2010
28587302323139|306|2000
28587302323139|300|2001
28587302323139|301|2001
32985348834066|304|2007
32985348834066|305|2007
32985348834066|306|2007
32985348834066|299|2006
32985348834066|300|2005
32985348835238|832|2012
32985348835238|833|2004
32985348835238|835|2008
32985348835238|830|2006
32985348835616|321|2003
32985348835616|326|2003
32985348835616|328|2002
32985348835616|991|2003
32985348836279|106|2005
32985348836279|109|2005
32985348836777|180|2008
32985348836777|138|2006
32985348836777|154|2007
32985348836777|175|2007
941|558|2000
2199023258376|400|2008
2199023258376|399|2010
2199023258844|1154|2004
2199023258844|1155|2004
2199023258844|1145|2005
2199023258844|1151|2005
2199023258844|1167|2004
4398046511426|896|2010
4398046511426|895|2010
4398046514450|905|2006
6597069769799|787|2009
10995116280472|1550|2004
13194139536613|787|2009
13194139536613|793|2008
13194139536613|780|2008
13194139536613|796|2008
13194139536613|781|2009
15393162789346|1490|2007
15393162789346|1526|2006
15393162792747|400|2008
15393162792747|399|2009
19791209300562|818|2004
19791209300562|819|2002
19791209300921|833|2005
19791209300921|837|2009
19791209300921|838|2005
19791209301505|1410|2007
19791209301505|1416|1999
19791209301505|1418|2000
19791209303008|820|2002
19791209303008|821|2002
21990232558355|400|2010
21990232558355|399|2010
24189255811326|144|2009
24189255811326|1571|2004
24189255811326|182|2006
24189255811326|184|2012
24189255813537|818|2012
24189255813537|820|2003
24189255813537|822|2012
24189255813948|296|2005
24189255813948|297|2005
24189255813948|14|2005
24189255814174|561|2001
24189255814174|147|2000
24189255814174|171|2000
24189255814174|173|2000
26388279067441|1324|2008
26388279067441|1325|2009
26388279068728|888|2003
26388279068728|889|2002
26388279068728|569|2002
26388279068728|890|2002
26388279068728|892|2001
26388279069828|1011|2007
26388279069828|1001|2007
26388279070342|548|2005
26388279070342|550|2004
26388279070342|554|2005
26388279070342|538|2005
26388279070342|539|2006
26388279070400|920|2004
30786325578629|177|2009
30786325578629|179|2009
30786325578629|166|2010
30786325578629|183|2008
30786325578629|169|2009
30786325579989|1229|2006
30786325580603|1011|2007
30786325580777|892|2012
32985348834768|551|2004
32985348834768|553|2004
32985348834768|554|2003
3055|1024|2002
3055|1090|2003
3055|1092|2002
3055|1029|2002
2199023255949|10|2005
2199023259017|861|2012
2199023259017|862|2011
4398046514218|735|2009
4398046514863|181|2009
4398046514863|183|2012
6597069767904|579|2011
6597069767904|570|2010
6597069767904|572|2010
6597069769371|1120|2007
8796093023851|506|1999
8796093023851|492|1998
10995116278796|679|2007
10995116278796|666|2008
10995116278796|667|2008
10995116278796|668|2008
13194139533440|553|2002
13194139533440|939|2002
13194139533440|539|2001
13194139533440|540|2002
13194139533440|542|2003
13194139534913|1365|2003
13194139534913|1368|2003
15393162790819|762|2009
15393162790819|767|2007
17592186047079|262|2007
17592186047079|265|2006
17592186047079|206|2006
17592186047079|271|2007
17592186048021|920|2005
17592186048021|906|2005
17592186048021|911|2006
17592186048023|539|2007
17592186048023|540|2012
19791209302193|1001|2010
19791209302925|1120|2009
19791209302925|1123|2007
19791209302925|1126|2008
21990232556302|864|2001
21990232556302|1475|2001
21990232556302|1498|2001
21990232556302|1502|2001
24189255814718|418|2009
24189255814718|39|2008
26388279066885|1091|2007
26388279066885|1065|2007
26388279066885|1034|2007
26388279069072|1203|2012
26388279069072|1209|2003
26388279069072|1194|2010
26388279069072|1211|2009
26388279069072|1197|2005
26388279070197|304|2009
26388279070197|307|2009
26388279070197|301|2009
26388279070197|302|2009
28587302322537|1560|2012
28587302322537|1561|2002
28587302325624|1557|2005
28587302325984|696|2011
28587302325984|698|2012
28587302325984|699|2011
30786325580308|1350|2012
30786325580308|1343|2008
32985348834570|758|2005
32985348834570|970|2004
32985348834570|974|2005
1644|227|2007
1644|233|2007
1644|234|2008
1644|236|2007
1644|223|2008
2191|268|2011
2191|284|2010
2886|542|2003
3779|106|2010
3779|107|2010
3779|109|2009
2199023258117|208|2000
2199023258117|209|1999
2199023258117|205|2001
2199023258117|207|2000
6597069766914|1047|2006
6597069766914|1098|2007
6597069766914|1067|2007
6597069766914|1068|2008
6597069767635|323|2008
6597069767668|1014|2006
6597069767668|1016|2006
6597069770377|914|2000
6597069770377|920|2000
6597069770377|937|2002
6597069770377|921|2011
6597069770377|927|2011
8796093024039|786|2010
8796093024620|912|2011
8796093024620|932|2004
8796093024620|923|1999
8796093024864|912|2004
8796093024864|917|2004
8796093024864|919|2003
8796093025528|933|2001
8796093025528|936|2002
8796093025528|921|2002
8796093025528|905|2002
8796093025528|926|2002
13194139535014|1559|2003
13194139535014|1561|2005
17592186046466|562|2006
17592186046466|567|2007
17592186046466|569|2006
19791209301676|545|2005
19791209301676|547|2006
19791209301676|344|2005
21990232558925|826|1999
21990232558925|827|1998
26388279067760|480|2009
26388279067760|468|2009
26388279067760|447|2009
28587302325012|307|2007
28587302325012|301|2006
30786325578600|399|2007
30786325578755|299|2007
30786325578755|302|2005
32985348833434|1019|2004
32985348833434|1020|2004
32985348833434|1022|2005
32985348833702|674|2009
32985348833702|679|2008
32985348835254|549|2007
32985348835254|553|2008
4398046511747|933|2009
4398046511747|937|2010
4398046513531|1318|2010
4398046513814|545|2011
4398046513814|543|2013
6597069767341|1013|2007
6597069767341|1019|2008
6597069767341|1020|2007
6597069768034|547|2007
6597069768034|552|2009
6597069768034|542|2009
6597069769133|917|2006
6597069769133|934|2005
6597069769133|919|2006
6597069769133|936|2005
6597069769133|923|2004
6597069770516|374|2006
6597069770516|378|2006
8796093022975|818|2005
8796093022975|819|2010
10995116278228|1317|2011
10995116278228|1307|2009
13194139535995|782|2009
15393162791080|544|2009
15393162791080|549|2008
15393162791080|552|2008
15393162791080|542|2010
15393162791080|543|2009
15393162792710|897|2008
15393162792710|889|2006
15393162792710|893|2008
15393162792710|895|2010
17592186046083|1117|2011
17592186046083|1118|2011
19791209302216|1399|1999
19791209302216|1407|2002
19791209303818|1176|2004
21990232556837|936|2012
21990232556837|922|2013
21990232556837|909|2012
21990232556837|925|2013
21990232557538|1558|2002
21990232557538|1559|2003
21990232557538|1561|2002
21990232558393|1560|2004
24189255812295|1203|2003
24189255812295|1221|2003
24189255812295|1207|2004
26388279067331|920|2010
26388279067331|938|2010
26388279069094|672|2002
26388279069094|673|2001
26388279069094|679|2002
28587302325648|919|2001
28587302325648|935|2001
28587302325648|907|2001
28587302325648|910|2002
28587302325648|926|2000
30786325578963|1035|2009
32985348833834|1165|2012
32985348834678|929|2002
32985348834678|933|2003
32985348834678|938|2002
32985348834678|923|2004
32985348834678|907|2003
32985348835695|1463|2011
32985348836365|545|2011
32985348836365|552|2012
32985348836365|540|2012
32985348836365|543|2011
32985348836381|452|2012
32985348836381|455|2009
32985348836699|924|2010
1829|768|2003
1829|763|2005
3039|912|2006
3039|929|2005
3039|933|2005
3039|920|2005
3039|926|2005
2199023255725|923|2010
2199023255725|109|2010
2199023255725|927|2010
2199023257291|459|2003
2199023257291|444|2011
2199023257291|447|2004
4398046511246|551|2002
4398046511246|538|2001
4398046511246|540|2003
6597069767375|21|2004
6597069767375|27|2003
6597069768004|804|2006
6597069768004|806|2007
6597069768004|796|2006
6597069768004|781|2007
6597069768564|891|2001
6597069768722|1321|2003
6597069768722|1323|2002
6597069768722|1325|2002
8796093022412|482|2005
8796093022412|485|2006
8796093022412|469|2004
8796093022412|472|2005
8796093022412|478|2005
10995116279349|357|2001
10995116280854|561|2009
10995116280854|566|2006
10995116280854|572|2009
10995116280854|574|2011
15393162789624|577|2003
15393162789624|561|2003
15393162789624|564|2003
15393162789624|571|2004
15393162789624|572|2003
17592186047175|1571|2004
17592186047175|1572|2004
19791209301977|262|2004
19791209302952|912|2011
19791209303809|929|2011
19791209303809|915|2009
19791209303809|892|2011
19791209303809|397|2011
19791209303809|910|2011
21990232556760|3|2007
21990232556760|761|2008
21990232556760|763|2008
21990232556760|766|2012
21990232557288|802|2004
21990232557288|839|2004
21990232557288|792|2004
21990232557288|808|2005
21990232557288|778|2005
24189255811079|912|2008
24189255811079|934|2008
24189255811079|924|2007
24189255811079|926|2007
24189255813168|1292|2007
24189255813168|1294|2008
26388279067868|897|2005
26388279067868|888|2004
26388279067868|891|2004
26388279067868|893|2005
28587302322487|425|2006
28587302322487|413|2011
28587302322487|415|2012
28587302324481|544|2012
28587302324481|545|2012
28587302324481|866|2010
28587302325918|1174|2006
28587302325918|1175|2008
30786325578737|962|2006
30786325578737|965|2005
30786325578737|967|2004
30786325578737|953|2006
30786325578737|954|2004
30786325579189|1001|2003
30786325579189|1002|2003
32985348833660|1379|2012
32985348833660|1125|2012
32985348833660|1358|2011
788|1560|2007
788|777|2007
788|1561|2007
3682|1426|2002
3781|387|2007
3781|390|2007
3781|383|2009
2199023256634|1344|2001
2199023256634|1336|2003
2199023258090|1325|2002
2199023258130|816|2008
2199023258130|919|2011
2199023258130|927|2005
2199023258513|203|2012
4398046512142|935|2009
4398046512142|921|2009
8796093022946|1558|2001
8796093022946|1561|2001
8796093026085|1361|2006
8796093026085|1382|2006
8796093026085|1367|2006
8796093026085|1354|2005
8796093026085|1355|2006
10995116280156|946|2009
10995116280156|940|2007
13194139535027|1560|2005
13194139536130|1521|2004
13194139536130|1506|2010
13194139536130|1477|2008
13194139536130|1446|2007
13194139536130|1462|2001
15393162790832|208|2009
15393162792376|705|2004
15393162792376|710|2004
15393162792376|701|2003
17592186044943|32|2005
17592186044943|22|2006
17592186044943|31|2007
17592186046411|1041|2002
17592186046411|1078|1999
17592186046411|1066|2008
17592186046849|676|2005
17592186046849|678|2005
17592186046849|680|2005
17592186046849|682|2006
17592186046849|670|2005
19791209301911|569|2007
19791209301911|558|2007
21990232555571|708|2009
21990232555686|106|2008
21990232555686|107|2007
21990232555686|108|2008
26388279068721|802|2001
26388279068721|803|2002
26388279068721|395|2001
26388279068721|782|2001
28587302322524|962|2005
28587302322524|950|2006
28587302322524|951|2005
28587302322524|952|2006
28587302322524|954|2004
28587302322854|967|2003
28587302324530|176|2010
28587302324530|178|2004
28587302324530|179|2007
28587302324530|151|2011
28587302325030|546|2011
28587302325030|550|2010
28587302325030|540|2011
28587302325292|554|2003
28587302325563|552|2012
28587302325563|542|2010
32985348833438|887|2008
32985348833438|888|2006
32985348833438|892|2006
32985348834576|888|2006
32985348834576|890|2007
32985348834576|892|2007
32985348835122|1568|2005
32985348835122|1567|2005
1419|899|2004
1419|900|2003
3092|915|2008
3092|909|2007
3825|451|2010
3825|485|2010
2199023257753|1567|2008
6597069770089|891|2010
6597069770089|895|2009
8796093022435|915|2011
8796093024296|864|2005
8796093024296|865|2004
8796093024296|866|2004
8796093024494|1229|2003
8796093024494|1230|2002
8796093025250|1568|2007
8796093025250|1567|2009
17592186046110|296|2007
17592186046110|298|2009
19791209301112|800|2012
21990232558558|357|2007
21990232558558|360|2006
24189255813022|938|2004
24189255813022|923|2004
26388279067527|1457|2004
26388279067527|1531|2003
26388279067527|1469|2004
26388279067527|1502|2004
28587302324102|1174|2012
28587302325144|961|2005
30786325580412|178|2003
30786325580412|165|1999
30786325580412|136|2003
30786325580412|154|2008
30786325580412|139|2004
32985348834723|632|2003
32985348834723|633|2002
32985348834723|618|2003
32985348836424|932|2004
32985348836424|926|2006
32985348836635|545|2001
32985348836635|554|2001
35184372090183|1409|2003
35184372090183|1397|2003
35184372090183|1429|2003
35184372090183|1414|2002
35184372090183|1400|2003
35184372090930|294|2006
35184372090930|295|2005
2269|1175|2001
2269|1177|2002
2269|1179|2001
2269|1180|2001
2199023257135|206|2004
2199023257239|1069|2001
2199023258839|1118|2003
4398046511145|545|2005
4398046511145|553|2006
4398046511145|538|2005
4398046514238|678|2008
4398046514238|681|2007
6597069766998|1216|2004
6597069766998|1204|2004
6597069766998|1192|2004
6597069766998|1199|2005
6597069767400|21|2007
6597069767400|25|2006
6597069767400|26|2006
6597069767400|29|2006
13194139533500|466|2008
13194139533500|475|2008
15393162788911|1227|2003
15393162788911|1228|2005
15393162788911|1230|2004
15393162789077|176|2001
15393162789077|161|2001
15393162789077|141|2000
15393162789077|173|2000
17592186046501|801|2006
17592186046501|786|2007
17592186046501|788|2006
17592186046501|797|2007
19791209301592|981|2001
19791209301592|973|2002
19791209301878|1523|2006
19791209301878|1464|2006
19791209301878|1483|2005
19791209301878|1454|2006
19791209303197|183|2004
26388279067426|1026|2008
26388279067426|1075|2008
26388279067426|1061|2007
26388279067426|1094|2007
26388279067426|1065|2008
26388279067479|672|2007
26388279067479|677|2008
26388279067479|678|2007
26388279067479|679|2008
26388279067479|664|2008
28587302323373|1557|2003
28587302323373|1558|2002
28587302323373|1559|2003
28587302323373|1560|2004
28587302323373|1561|2003
28587302324426|1297|2004
28587302324426|1298|2003
28587302324426|1300|2003
28587302325148|810|2009
28587302325148|1532|2011
28587302325670|422|2009
28587302325670|414|2010
30786325578320|1324|2004
30786325578320|1325|2003
30786325579648|292|2009
30786325579648|293|2008
30786325579648|294|2008
30786325580145|178|2009
30786325580145|150|2003
30786325580145|166|2009
30786325580145|138|2010
30786325580145|174|2007
30786325581360|538|2002
32985348836700|1089|2007
32985348836700|1042|2007
32985348836700|1098|2008
32985348836700|1085|2007
32985348836700|1070|2007
583|918|2010
2199023255940|546|2006
2199023255940|547|2006
2199023255940|551|2005
2199023255940|553|2006
2199023255940|542|2006
2199023258111|596|2009
2199023258111|600|2008
2199023258111|601|2009
2199023258111|589|2008
2199023258111|606|2010
4398046512486|206|2007
8796093022821|296|2005
8796093024728|1317|2008
8796093024728|1318|2011
10995116278976|564|2005
10995116278976|570|2005
10995116278976|557|2004
10995116278976|575|2005
10995116279236|978|2004
10995116279236|979|2009
10995116279236|973|2006
10995116279522|137|2011
10995116280116|1331|2004
10995116280116|1347|2004
10995116280116|1336|2005
10995116280116|1338|2004
10995116280534|550|2011
10995116280534|551|2012
10995116280534|554|2012
10995116280534|539|2011
10995116280534|540|2010
10995116281504|458|2007
10995116281504|460|2005
13194139533927|935|2003
13194139533927|925|2004
13194139534915|928|2008
13194139534915|933|2008
13194139534915|921|2010
13194139534915|938|2009
13194139534915|926|2009
15393162789090|1138|2007
15393162789090|1557|2007
15393162789090|1559|2006
15393162789090|1560|2006
15393162792584|620|2006
15393162792584|639|2006
17592186045078|400|2012
17592186045078|1573|2003
17592186045078|399|2003
17592186047298|476|2004
17592186047972|964|2009
17592186047972|772|2008
17592186047972|967|2008
19791209301217|1568|2004
19791209301217|1567|2005
19791209303580|448|2003
19791209303580|449|2004
19791209303580|467|2004
19791209303580|483|2004
19791209303580|442|2003
24189255814450|1569|2004
24189255814450|1570|2004
26388279067159|386|2005
26388279067159|388|2005
26388279067159|373|2005
26388279067562|552|2001
26388279068775|304|2004
26388279068775|967|2003
26388279068775|951|2003
28587302324596|897|2003
30786325579529|328|2008
30786325579529|329|2008
30786325579529|315|2008
30786325579529|317|2008
30786325579529|191|2007
30786325579799|1380|2003
3764|887|2001
3764|889|2002
2199023256351|919|2004
2199023256351|935|2003
2199023256351|920|2004
2199023256351|921|2004
2199023256351|924|2004
4398046511185|803|2004
4398046512441|179|2012
4398046512441|147|2012
4398046512441|169|2007
4398046512441|174|2011
6597069769466|995|2005
6597069769466|983|2003
6597069769466|987|2002
8796093025994|306|2003
8796093025994|300|2002
8796093025994|303|2002
10995116278925|678|2001
10995116278925|680|2000
10995116279661|1240|2005
10995116281153|222|2011
13194139533588|418|2012
13194139533588|425|2010
13194139533588|413|2010
13194139534548|912|2002
13194139534548|930|2002
13194139535127|551|2009
13194139536934|284|2011
13194139536934|285|2011
13194139536934|286|2011
15393162790438|499|2009
15393162790438|506|2009
15393162790438|510|2009
15393162790462|543|2010
15393162791288|1558|2010
15393162791288|1559|2009
17592186045280|1354|2007
17592186045280|1388|2010
17592186045280|1359|2012
19791209301102|1002|2004
19791209301812|1298|2004
19791209301812|1302|2007
19791209303757|524|2003
21990232556263|440|2002
21990232556263|429|2000
21990232556263|414|2001
26388279069766|914|2009
26388279069766|930|2010
26388279069766|910|2010
28587302324835|1475|2008
28587302324835|1460|2008
28587302324835|806|2009
28587302324954|912|2005
28587302324954|928|2004
28587302324954|920|2004
28587302324954|924|2005
28587302324954|926|2005
30786325578075|915|2004
30786325578075|918|2004
30786325578075|926|2003
30786325578932|107|2010
30786325579731|399|2005
32985348834655|778|2003
32985348836215|1094|2004
32985348836215|1080|2004
32985348836215|1082|2005
32985348836215|1101|2005
2199023258028|897|2003
2199023258028|887|2002
2199023258028|891|2002
2199023258028|892|2002
2199023258944|944|2001
2199023258944|389|2001
2199023258944|390|2001
2199023258944|393|2001
6597069767274|554|2000
6597069767274|539|1999
6597069767274|540|2001
6597069767274|541|2001
6597069767432|546|2010
6597069767432|553|2009
6597069767432|542|2009
8796093022449|466|2006
13194139534161|1116|2007
15393162792630|1557|2007
17592186046392|928|2008
17592186046392|931|2006
17592186046392|923|2007
19791209300634|896|2002
19791209300634|891|2003
19791209300634|892|2002
19791209300634|893|2003
21990232555524|1562|2008
21990232555524|1563|2007
21990232555524|1564|2008
21990232556707|1230|2008
24189255814002|1557|2009
24189255814002|1560|2009
26388279068427|176|2009
26388279068427|146|2007
26388279068427|139|2008
26388279068427|171|2007
26388279068427|173|2008
26388279069724|487|1998
26388279069724|478|2004
28587302322870|809|2003
28587302322870|810|2003
28587302322870|813|2003
30786325577977|810|2000
30786325577977|811|2000
30786325578245|528|2007
30786325578245|529|2006
30786325578245|531|2007
30786325578245|525|2007
30786325579401|833|2005
30786325579401|835|2004
30786325579401|842|2004
30786325579401|829|2004
32985348833533|443|2007
32985348834423|167|2005
32985348834423|184|2005
32985348834483|418|2001
32985348835137|304|2007
32985348835137|303|2007
2199023255562|443|2008
2199023255562|446|2009
2199023255562|463|2009
4398046511672|1125|2008
4398046513494|976|2007
4398046513494|978|2012
4398046513494|973|2009
4398046513494|975|2004
8796093024887|545|2009
8796093024887|552|2010
8796093024887|554|2009
8796093025295|274|2008
8796093025295|261|2009
8796093025295|268|2009
8796093025295|284|2008
13194139533606|547|1999
13194139533606|440|2001
13194139533606|538|2000
13194139533606|543|2001
15393162789084|436|2010
15393162789084|421|2010
15393162789084|423|2006
15393162789084|428|2005
15393162789084|430|2008
15393162789204|546|2008
15393162789204|554|2008
17592186048055|1460|2010
17592186048055|1509|2003
17592186048055|1477|2001
17592186048055|1466|2005
17592186048055|1533|2010
21990232556252|903|2005
21990232556252|904|2006
21990232556376|552|2008
21990232556376|554|2007
21990232556376|542|2008
21990232557764|149|2003
21990232557764|142|2004
24189255812653|558|2011
24189255812896|937|2005
24189255812896|906|2007
24189255812896|925|2007
24189255814717|897|2011
24189255814717|891|2010
24189255814717|895|2008
26388279067923|106|2010
26388279067923|109|2012
26388279069885|400|2001
28587302325046|1301|2007
28587302325046|85|2006
28587302325046|904|2007
28587302325046|105|2007
28587302325046|399|2007
30786325581272|483|2008
30786325581272|485|2005
30786325581272|469|2012
30786325581272|454|2004
32985348833329|553|2003
3454|929|2002
3454|921|2003
3454|906|2003
3454|926|2003
2199023255688|1088|2001
2199023255688|1041|2002
2199023255688|1046|2002
2199023255688|1063|2001
2199023256849|305|2003
2199023256849|307|2003
2199023256849|300|2012
4398046513546|1362|1999
4398046513546|1381|1999
4398046513546|1369|2001
4398046513546|1356|2000
8796093024675|1032|2006
8796093024675|1067|2007
8796093024734|912|2003
8796093024734|930|2004
8796093024734|933|2004
8796093024734|924|2004
8796093025783|912|2009
8796093025783|918|2009
8796093025783|938|2011
8796093025992|953|2008
8796093025992|958|2007
10995116280592|897|2002
10995116280592|889|2002
10995116280592|892|2002
10995116280592|895|2002
13194139535801|118|2008
13194139535801|110|2008
17592186044439|1472|2010
17592186044439|1490|2010
17592186044439|1445|2009
17592186044439|1516|2010
17592186044439|1453|2010
17592186045497|674|2005
17592186045497|675|2004
17592186045497|681|2003
17592186045497|666|2005
17592186045497|670|2005
17592186047786|449|2006
17592186047786|489|2006
19791209300504|1226|2007
19791209300504|1228|2006
19791209302776|160|2008
19791209302776|162|2008
19791209302776|148|2006
19791209302776|171|2007
21990232556761|917|2002
21990232556761|936|2003
21990232556761|938|2003
21990232556761|926|2003
21990232558091|1561|2005
24189255812001|278|2005
24189255812001|263|2004
24189255812001|605|2005
24189255812001|575|2005
24189255812047|1|2002
24189255812047|2|2002
24189255812047|3|2003
26388279068177|805|2012
26388279068177|792|2012
26388279068220|913|2007
26388279068220|918|2008
26388279068220|924|2008
28587302323136|1058|2008
30786325577784|305|2008
30786325577784|771|2004
30786325577784|299|2006
30786325577784|300|2004
30786325577784|303|2007
30786325578911|826|2008
30786325579880|931|2002
30786325579880|905|2002
30786325579880|922|2003
30786325579880|907|2003
32985348835867|549|2011
32985348835867|506|2005
32985348835867|539|2003
2199023256524|1091|2006
2199023256524|1078|2005
2199023256524|1083|2006
2199023259002|396|2012
2199023259002|397|2009
4398046513140|1522|2004
4398046513140|1461|2011
4398046513850|551|2008
4398046513850|540|2007
4398046513850|542|2008
6597069766720|286|2003
8796093025833|546|2006
8796093025833|553|2006
8796093025833|1226|2006
8796093025833|538|2006
10995116278525|912|2001
10995116278525|934|2002
10995116279564|979|2008
10995116279564|980|2009
10995116279564|970|2009
10995116279564|971|2008
10995116280727|161|2003
10995116280727|180|2004
10995116280727|182|2005
10995116281228|0|2011
13194139535456|931|2001
13194139535456|932|2001
13194139535456|919|2000
13194139535456|926|2002
15393162790223|1257|2006
15393162790223|1263|2004
15393162792052|912|2002
15393162792052|919|2002
15393162792052|936|2003
15393162792052|906|2002
15393162792052|922|2003
19791209300317|206|2008
19791209302942|930|2000
19791209302942|932|2000
19791209302942|922|2000
21990232557315|937|2000
21990232558899|545|2010
21990232558899|549|2008
21990232558899|554|2010
21990232558899|540|2008
24189255812660|549|2012
24189255812660|542|2008
24189255814068|454|2003
24189255814068|471|2003
24189255814068|302|2004
26388279067108|256|2005
26388279067108|259|2004
26388279067108|252|2004
26388279067108|253|2003
26388279067637|929|2008
26388279067637|292|2009
26388279067637|906|2009
26388279067637|926|2009
26388279067637|911|2008
26388279070463|758|2004
28587302322530|48|2002
28587302322530|35|2002
28587302322530|46|2001
28587302322530|47|2002
28587302322548|810|2010
28587302322548|812|2009
28587302325381|1472|2009
32985348833478|960|2005
32985348833478|952|2006
32985348833478|1067|2006
32985348833478|957|2005
32985348835144|1216|2008
32985348835144|1225|2002
32985348835144|1196|2001
32985348835870|275|2005
32985348835870|115|2005
32985348835870|276|2005
32985348835870|277|2006
32985348836100|720|2009
32985348836100|721|2009
32985348836100|723|2008
32985348836100|716|2010
683|180|2008
1885|22|2008
2197|930|2005
2197|935|2004
2197|906|2005
2197|938|2006
2199023257889|0|2010
2199023257889|3|2010
2199023257889|4|2010
2199023257889|6|2009
4398046511180|1176|2012
4398046511180|1178|2011
4398046511180|861|2011
4398046514056|1076|2006
4398046514056|1035|2006
4398046514056|1084|2005
4398046514056|1068|2005
6597069767729|897|2008
6597069767729|890|2007
6597069768951|921|2008
6597069768951|909|2007
8796093023237|1408|2009
8796093023237|1414|2009
8796093023668|553|2012
10995116278236|935|2008
10995116278236|924|2006
10995116278308|1140|2006
10995116278308|1173|2005
10995116278308|1145|2005
10995116278308|1163|2004
10995116280061|929|2005
10995116280061|934|2006
10995116280061|908|2006
10995116280491|548|2003
10995116280563|549|2007
10995116281656|3|2010
13194139534270|547|2001
13194139534270|554|2002
13194139534270|539|2002
13194139534270|540|2002
13194139535418|889|2010
13194139535418|893|2010
13194139535418|894|2009
13194139535418|895|2009
13194139535896|600|2008
13194139535896|603|2003
13194139535896|604|2009
13194139535896|605|2003
13194139535896|606|2012
13194139536622|4|2007
13194139536622|6|2007
13194139536898|673|2001
13194139536898|676|2002
13194139536898|678|2001
13194139536898|668|2001
15393162790639|916|2004
