:START_ID(Forum)|:END_ID(Tag)
343597384343|1178
412316861080|1929
549755814553|1929
412316861082|1929
962072674971|1929
1030792151708|1178
549755814557|1178
962072674974|1929
1030792151711|1929
274877907616|17
412316861089|17
824633721506|17
481036337827|17
824633721508|17
687194768037|17
618475291303|17
962072674984|17
274877907625|17
962072674986|17
893353198251|17
687194768045|17
412316861103|17
274877907632|17
1030792151730|17
824633721524|17
962072674997|17
618475291318|17
549755814583|17
412316861112|17
893353198265|17
343597384378|17
755914244795|17
274877907644|277
274877907644|298
274877907644|792
274877907644|1190
274877907644|1538
274877907644|2032
274877907644|2844
274877907644|2880
274877907644|3080
274877907644|5378
274877907644|6369
274877907644|7005
274877907644|7547
274877907644|10163
274877907644|13067
274877907645|139
274877907645|140
274877907645|144
274877907645|277
274877907645|288
274877907645|416
274877907645|790
274877907645|1446
274877907645|1451
274877907645|1504
274877907645|1990
274877907645|2033
274877907645|2035
274877907645|2777
274877907645|2780
274877907645|2784
274877907645|2786
274877907645|2794
274877907645|2814
274877907645|2902
274877907645|2929
274877907645|2935
274877907645|2973
274877907645|3041
274877907645|5161
274877907645|6368
274877907645|6399
274877907645|6577
274877907645|6910
274877907645|6940
274877907645|6945
274877907645|7521
274877907645|7587
274877907645|8885
274877907645|11346
274877907645|11577
274877907645|12486
412316861118|776
412316861118|782
412316861118|1173
412316861118|1456
412316861118|2003
412316861118|2031
412316861118|2037
412316861118|2044
412316861118|2084
412316861118|2795
412316861118|2803
412316861118|2807
412316861118|2831
412316861118|2836
412316861118|2866
412316861118|2935
412316861118|2962
412316861118|2982
412316861118|3010
412316861118|3084
412316861118|5633
412316861118|6981
412316861118|7598
412316861118|9141
412316861118|9772
412316861118|12690
412316861119|139
412316861119|571
412316861119|1153
412316861119|1177
412316861119|1421
412316861119|1616
412316861119|1669
412316861119|1733
412316861119|1760
412316861119|1765
412316861119|2014
412316861119|2813
412316861119|2814
412316861119|2820
412316861119|2873
412316861119|2876
412316861119|2896
412316861119|2908
412316861119|2953
412316861119|3042
412316861119|3047
412316861119|3060
412316861119|3097
412316861119|4914
412316861119|6900
412316861119|7030
412316861119|9586
412316861119|14485
755914244800|7030
481036337857|3060
962072675010|2896
824633721539|3060
962072675012|2814
1030792151749|2953
412316861126|2820
1030792151751|1760
481036337864|2896
755914244809|2820
549755814602|1616
824633721547|2014
1030792151756|6900
755914244813|6900
687194768078|1421
481036337871|2813
618475291344|9586
1030792151761|139
549755814611|2876
824633721556|7030
481036337878|140
481036337878|524
481036337878|566
481036337878|571
481036337878|796
481036337878|812
481036337878|1191
481036337878|1202
481036337878|1203
481036337878|1504
481036337878|1670
481036337878|1758
481036337878|1910
481036337878|1919
481036337878|1985
481036337878|2002
481036337878|2004
481036337878|2014
481036337878|2022
481036337878|2027
481036337878|2058
481036337878|2086
481036337878|2092
481036337878|2116
481036337878|2120
481036337878|2782
481036337878|2795
481036337878|2799
481036337878|2803
481036337878|2810
481036337878|2858
481036337878|2868
481036337878|2870
481036337878|2887
481036337878|2906
481036337878|2908
481036337878|2918
481036337878|2919
481036337878|2965
481036337878|2984
481036337878|3045
481036337878|3095
481036337878|3097
481036337878|4875
481036337878|4980
481036337878|5002
481036337878|5546
481036337878|5880
481036337878|6361
481036337878|6394
481036337878|6449
481036337878|6456
481036337878|6993
481036337878|7005
481036337878|7523
481036337878|7538
481036337878|7582
481036337878|8107
481036337878|9058
481036337878|9272
481036337878|9449
481036337878|10187
481036337878|11295
481036337878|12138
481036337878|12296
481036337878|14335
962072675032|3095
962072675033|1670
755914244828|4980
824633721565|5880
1030792151774|796
893353198303|1985
481036337888|7005
687194768097|3095
481036337890|8107
824633721571|2810
893353198308|2120
1030792151781|2086
893353198310|2799
618475291367|7582
549755814632|1985
687194768105|4875
687194768106|6361
824633721579|4875
549755814636|6456
481036337901|1944
481036337901|9036
481036337902|283
481036337902|441
481036337902|2019
481036337902|2810
481036337902|2812
481036337902|2852
481036337902|2854
481036337902|2865
481036337902|2936
481036337902|2986
481036337902|3057
481036337902|5078
481036337902|5116
481036337902|5193
481036337902|6345
481036337902|6704
481036337902|6981
481036337902|7142
481036337902|7911
481036337902|8971
481036337902|10410
481036337902|10751
962072675055|7142
618475291376|6704
549755814641|2986
824633721587|5116
824633721588|2986
893353198325|8971
1030792151798|5078
687194768119|2812
824633721593|2986
962072675066|6981
618475291387|10751
618475291388|2854
549755814653|2854
618475291390|2986
687194768127|7142
962072675073|3057
824633721602|2812
481036337923|206
481036337923|1190
481036337923|1937
481036337923|2095
481036337923|2778
481036337923|2836
481036337923|5997
481036337923|6249
481036337923|6823
481036337923|8332
481036337923|8373
481036337923|9369
549755814660|275
549755814660|784
549755814660|1762
549755814660|1990
549755814660|2856
549755814660|11633
549755814660|11872
687194768133|275
549755814662|1762
755914244871|11633
893353198344|11872
962072675081|1990
1030792151819|275
1030792151822|11872
893353198352|1990
893353198354|784
618475291411|11633
893353198356|1762
755914244885|784
824633721622|275
549755814679|11872
755914244888|275
549755814681|8
549755814681|206
549755814681|569
549755814681|778
549755814681|1408
549755814681|1454
549755814681|1760
549755814681|1989
549755814681|2044
549755814681|2779
549755814681|2783
549755814681|2885
549755814681|3041
549755814681|5062
549755814681|5163
549755814681|6438
549755814681|7507
549755814681|11409
549755814681|12047
549755814681|12296
755914244890|2044
755914244892|11409
824633721629|6438
755914244894|1408
618475291424|1760
824633721634|7507
962072675107|12296
962072675109|1408
893353198374|8
1030792151847|2885
893353198376|2783
687194768170|778
618475291436|1429
618475291436|5721
618475291436|6365
618475291437|82
618475291437|1988
618475291437|2827
618475291437|2852
618475291437|2900
618475291437|9058
687194768174|547
755914244911|547
824633721648|547
755914244913|547
893353198387|547
755914244916|547
1030792151862|547
962072675127|547
893353198392|547
687194768185|547
687194768186|547
1099511628605|547
687194768190|590
687194768190|774
687194768190|780
687194768190|782
687194768190|1152
687194768190|1153
687194768190|1190
687194768190|1424
687194768190|1997
687194768190|2941
687194768190|8410
687194768190|9195
687194768190|11698
687194768191|575
687194768191|781
687194768191|794
687194768191|1182
687194768191|1186
687194768191|1617
687194768191|1637
687194768191|1758
687194768191|1990
687194768191|2107
687194768191|2800
687194768191|2867
687194768191|2898
687194768191|2924
687194768191|2982
687194768191|3073
687194768191|6740
687194768191|7012
687194768191|7015
687194768191|7023
687194768191|7640
687194768192|443
687194768192|448
687194768192|565
687194768192|568
687194768192|581
687194768192|782
687194768192|1178
687194768192|1186
687194768192|1204
687194768192|1616
687194768192|1667
687194768192|1672
687194768192|1749
687194768192|1984
687194768192|1986
687194768192|1995
687194768192|2021
687194768192|2050
687194768192|2078
687194768192|2083
687194768192|2781
687194768192|2789
687194768192|2797
687194768192|2799
687194768192|2823
687194768192|2848
687194768192|2928
687194768192|2936
687194768192|2954
687194768192|2968
687194768192|2983
687194768192|2987
687194768192|2989
687194768192|3018
687194768192|3029
687194768192|3050
687194768192|3100
687194768192|5061
687194768192|5114
687194768192|5129
687194768192|6361
687194768192|6383
687194768192|6400
687194768192|7602
687194768192|7860
687194768192|9102
687194768192|9150
687194768192|11582
687194768192|13750
755914244929|6383
962072675138|2983
962072675139|2078
824633721668|3050
1030792151878|1616
687194768199|2848
824633721672|6383
687194768202|2781
687194768203|1204
687194768204|2989
1030792151885|443
962072675150|6383
962072675151|568
824633721680|4
824633721680|8
824633721680|138
824633721680|140
824633721680|286
824633721680|1023
824633721680|1030
824633721680|1760
824633721680|1761
824633721680|1864
824633721680|2789
824633721680|2816
824633721680|2819
824633721680|2907
824633721680|2954
824633721680|2956
824633721680|3070
824633721680|5230
824633721680|5594
824633721680|6396
824633721680|6405
824633721680|6968
824633721680|7031
824633721680|7145
824633721680|7380
824633721680|7523
824633721680|7525
824633721680|11745
893353198418|1864
962072675159|286
962072675160|7525
893353198427|275
1099511628636|275
1030792151901|275
1099511628638|275
893353198436|6
893353198436|139
893353198436|206
893353198436|774
893353198436|781
893353198436|785
893353198436|808
893353198436|973
893353198436|1176
893353198436|1186
893353198436|1187
893353198436|1195
893353198436|1197
893353198436|1201
893353198436|1762
893353198436|1940
893353198436|2070
893353198436|2073
893353198436|3037
893353198436|6413
893353198436|6945
893353198436|7015
893353198436|9102
893353198436|9474
893353198436|11376
893353198436|12002
1030792151910|6413
962072675175|1940
962072675176|2070
893353198441|1197
893353198442|781
893353198443|6945
962072675182|1221
1030792151920|1221
1030792151921|1221
962072675189|448
962072675189|575
962072675189|781
962072675189|1003
962072675189|1179
962072675189|1191
962072675189|1546
962072675189|1668
962072675189|1767
962072675189|2009
962072675189|2040
962072675189|2076
962072675189|2095
962072675189|2787
962072675189|2799
962072675189|2804
962072675189|2816
962072675189|2824
962072675189|2856
962072675189|2860
962072675189|2896
962072675189|2948
962072675189|2982
962072675189|2998
962072675189|3032
962072675189|3048
962072675189|3072
962072675189|4925
962072675189|5170
962072675189|5189
962072675189|5327
962072675189|5376
962072675189|6383
962072675189|6395
962072675189|6438
962072675189|6470
962072675189|6954
962072675189|9161
962072675189|9170
962072675189|10351
962072675189|11408
962072675189|13667
1030792151926|9
1030792151926|138
1030792151926|565
1030792151926|1032
1030792151926|1171
1030792151926|1194
1030792151926|1410
1030792151926|1669
1030792151926|1985
1030792151926|2778
1030792151926|2789
1030792151926|5156
1030792151926|5184
1030792151926|9326
1030792151927|567
1030792151927|575
1030792151927|1186
1030792151927|1187
1030792151927|1498
1030792151927|1758
1030792151927|1764
1030792151927|1985
1030792151927|1999
1030792151927|2024
1030792151927|2117
1030792151927|2777
1030792151927|2778
1030792151927|2788
1030792151927|2805
1030792151927|2827
1030792151927|2837
1030792151927|2843
1030792151927|2845
1030792151927|2901
1030792151927|2916
1030792151927|2992
1030792151927|3002
1030792151927|3004
1030792151927|3025
1030792151927|5184
1030792151927|5192
1030792151927|6733
1030792151927|8056
1030792151927|9144
1030792151927|9293
1030792151927|10621
1030792151928|1930
1030792151928|3062
1030792151928|6986
1099511628665|143
1099511628665|458
1099511628665|545
1099511628665|775
1099511628665|795
1099511628665|1173
1099511628665|1206
1099511628665|1736
1099511628665|1989
1099511628665|2035
1099511628665|2042
1099511628665|2114
1099511628665|2777
1099511628665|2780
1099511628665|2786
1099511628665|2787
1099511628665|2788
1099511628665|2794
1099511628665|2844
1099511628665|2849
1099511628665|2850
1099511628665|2870
1099511628665|2871
1099511628665|2879
1099511628665|2886
1099511628665|2903
1099511628665|2908
1099511628665|3067
1099511628665|4848
1099511628665|5147
1099511628665|6413
1099511628665|6451
1099511628665|7778
1099511628665|8318
1099511628665|10336
1099511628665|11338
1099511628665|12331
1099511628665|13019
899|468
899|792
899|2085
899|2779
899|3072
899|3243
899|5085
899|5196
899|7587
899|11351
901|792
893353198470|3072
549755814791|792
1030792151944|792
274877907849|3243
1030792151946|3243
412316861323|11351
893353198476|3243
1030792151949|5085
910|468
481036338063|2085
481036338064|468
687194768273|3243
412316861330|2085
916|3072
206158431125|2085
962072675223|3072
687194768280|2779
824633721753|468
1099511628698|3243
68719477659|5196
549755814812|792
274877907869|3072
1030792151966|5085
274877907872|3072
1030792151969|7587
549755814818|3072
412316861347|468
343597384612|5085
206158431141|11351
68719477670|2085
206158431143|5085
68719477672|6
68719477672|9
68719477672|575
68719477672|578
68719477672|588
68719477672|594
68719477672|774
68719477672|775
68719477672|778
68719477672|781
68719477672|782
68719477672|807
68719477672|1170
68719477672|1175
68719477672|1180
68719477672|1191
68719477672|1193
68719477672|1195
68719477672|1198
68719477672|1206
68719477672|1762
68719477672|1766
68719477672|1909
68719477672|1940
68719477672|1996
68719477672|2031
68719477672|2037
68719477672|2048
68719477672|2065
68719477672|2067
68719477672|2068
68719477672|2070
68719477672|2093
68719477672|2785
68719477672|2793
68719477672|2797
68719477672|2802
68719477672|2813
68719477672|2841
68719477672|2849
68719477672|2872
68719477672|2999
68719477672|5085
68719477672|5158
68719477672|5162
68719477672|6276
68719477672|6358
68719477672|6413
68719477672|6634
68719477672|6945
68719477672|9036
68719477672|9098
68719477672|9244
68719477672|9317
68719477672|9474
68719477672|11250
68719477672|11254
68719477672|11379
68719477672|11628
68719477672|11687
68719477672|13538
137438954409|596
137438954409|1863
137438954409|1911
137438954409|1986
137438954409|12416
755914245034|1986
343597384619|1986
755914245036|1911
412316861357|12416
824633721775|596
755914245040|596
893353198513|12416
755914245042|12416
893353198515|1911
481036338100|1986
549755814837|1911
687194768310|12416
412316861367|1863
824633721785|1863
137438954426|596
343597384635|12416
893353198524|1911
